,between_days,depYear,c_uniqueUnitID,latitudeDeployed_DecDeg,longitudeDeployed_DecDeg,DataType
11,2013-03-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-03-31,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-04-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
11,2013-05-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0153_FD02138,41.947317,-70.3381,Acoustic
12,2013-01-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-01-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-01-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-01-31,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-02-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-03-31,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-04-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
12,2013-05-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0190_FD02122,41.8775,-70.253983,Acoustic
13,2013-01-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-01-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-01-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-01-31,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-02-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-07,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-08,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-09,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-10,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-11,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-12,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-13,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-14,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-15,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-16,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-17,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-18,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-19,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-20,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-21,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-22,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-23,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-24,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-25,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-26,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-27,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-28,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-29,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-30,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-03-31,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-01,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-02,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-03,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-04,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-05,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
13,2013-04-06,2013,2013_BRP_CCB_S1011_Dep22_20130126_PU0191_FD02150,41.9926,-70.22025,Acoustic
